Question,Location Name,Answer,Count
Ability in English,Magu,Word,634.779790
Ability in English,Ngorongoro,Letter,560.942490
Ability in English,Ngorongoro,Paragraph,223.955200
Ability in English,Ngorongoro,Story,415.393310
Ability in English,Ngorongoro,Nothing,1733.362640
Ability in English,Ngorongoro,Word,285.567250
Ability in English,Uvinza,Letter,365.070140
Ability in English,Uvinza,Paragraph,104.702400
Ability in English,Uvinza,Story,228.838080
Ability in English,Uvinza,Nothing,1823.242120
Ability in English,Uvinza,Word,174.552260
Ability in English,Ikungi,Letter,475.320380
Ability in English,Ikungi,Paragraph,263.716920
Ability in English,Ikungi,Story,783.262780
Ability in English,Ikungi,Nothing,2266.456080
Ability in English,Ikungi,Word,517.843700
Ability in English,Kilindi,Letter,416.928220
Ability in English,Kilindi,Paragraph,339.038830
Ability in English,Kilindi,Story,399.153210
Ability in English,Kilindi,Nothing,1979.862350
Ability in English,Kilindi,Word,477.407170
Ability in English,Mbozi,Letter,409.512930
Ability in English,Mbozi,Paragraph,211.966220
Ability in English,Mbozi,Story,600.455910
Ability in English,Mbozi,Nothing,1418.325230
Ability in English,Mbozi,Word,218.018720
Ability in English,Bahi,Letter,520.263980
Ability in English,Bahi,Paragraph,216.272360
Ability in English,Bahi,Story,528.771880
Ability in English,Bahi,Nothing,2531.217950
Ability in English,Bahi,Word,427.300700
Ability in English,Nkasi,Letter,339.568360
Ability in English,Nkasi,Paragraph,89.642050
Ability in English,Nkasi,Story,285.098690
Ability in English,Nkasi,Nothing,2101.025010
Ability in English,Nkasi,Word,217.854780
Ability in English,Mtwara Urban,Letter,633.908340
Ability in English,Mtwara Urban,Paragraph,256.754750
Ability in English,Mtwara Urban,Story,997.669490
Ability in English,Mtwara Urban,Nothing,626.956500
Ability in English,Mtwara Urban,Word,451.759340
Ability in English,Kilolo,Letter,417.397330
Ability in English,Kilolo,Paragraph,313.483510
Ability in English,Kilolo,Story,1381.952940
Ability in English,Kilolo,Nothing,977.698770
Ability in English,Kilolo,Word,302.752690
Ability in English,Monduli,Letter,474.842150
Ability in English,Monduli,Paragraph,260.960400
Ability in English,Monduli,Story,1256.008370
Ability in English,Monduli,Nothing,1181.227300
Ability in English,Monduli,Word,386.669660
Ability in English,Misungwi,Letter,580.878300
Ability in English,Misungwi,Paragraph,294.432430
Ability in English,Misungwi,Story,439.052380
Ability in English,Misungwi,Nothing,2982.808990
Ability in English,Misungwi,Word,433.909490
Ability in English,Nyamagana,Letter,831.030680
Ability in English,Nyamagana,Paragraph,501.718300
Ability in English,Nyamagana,Story,2059.651560
Ability in English,Nyamagana,Nothing,1067.915920
Ability in English,Nyamagana,Word,611.259260
Ability in English,Sumbawanga Rural,Letter,296.524610
Ability in English,Sumbawanga Rural,Paragraph,139.456160
Ability in English,Sumbawanga Rural,Story,281.555520
Ability in English,Sumbawanga Rural,Nothing,1941.293700
Ability in English,Sumbawanga Rural,Word,231.477220
Ability in English,Moshi Municipal,Letter,388.181240
Ability in English,Moshi Municipal,Paragraph,269.398520
Ability in English,Moshi Municipal,Story,1893.939320
Ability in English,Moshi Municipal,Nothing,458.959560
Ability in English,Moshi Municipal,Word,387.217000
Ability in English,Mafia,Letter,508.477000
Ability in English,Mafia,Paragraph,220.682770
Ability in English,Mafia,Story,649.738360
Ability in English,Mafia,Nothing,995.829930
Ability in English,Mafia,Word,399.515740
Ability in English,Kasulu,Letter,415.516760
Ability in English,Kasulu,Paragraph,135.341520
Ability in English,Kasulu,Story,469.678840
Ability in English,Kasulu,Nothing,1764.685180
Ability in English,Kasulu,Word,282.851160
Ability in English,Mafinga Township Authority,Letter,529.221430
Ability in English,Mafinga Township Authority,Paragraph,352.764760
Ability in English,Mafinga Township Authority,Story,1578.609890
Ability in English,Mafinga Township Authority,Nothing,314.271840
Ability in English,Mafinga Township Authority,Word,534.029730
Ability in English,Meru,Letter,523.314100
Ability in English,Meru,Paragraph,382.172630
Ability in English,Meru,Story,1096.937780
Ability in English,Meru,Nothing,909.382400
Ability in English,Meru,Word,380.245180
Ability in English,Pangani,Letter,878.427490
Ability in English,Pangani,Paragraph,514.490930
Ability in English,Pangani,Story,686.892910
Ability in English,Pangani,Nothing,1483.891530
Ability in English,Pangani,Word,472.992010
Ability in English,Tabora Urban,Letter,307.865970
Ability in English,Tabora Urban,Paragraph,189.277710
Ability in English,Tabora Urban,Story,716.871280
Ability in English,Tabora Urban,Nothing,1077.084740
Ability in English,Tabora Urban,Word,320.603730
Ability in English,Njombe Rural,Letter,480.236600
Ability in English,Njombe Rural,Paragraph,291.733470
Ability in English,Njombe Rural,Story,763.627540
Ability in English,Njombe Rural,Nothing,908.240360
Ability in English,Njombe Rural,Word,450.332200
Ability in English,Kisarawe,Letter,1074.727550
Ability in English,Kisarawe,Paragraph,299.023920
Ability in English,Kisarawe,Story,652.977600
Ability in English,Kisarawe,Nothing,1803.598440
Ability in English,Kisarawe,Word,619.115520
Ability in English,Kyerwa,Letter,355.359870
Ability in English,Kyerwa,Paragraph,110.423840
Ability in English,Kyerwa,Story,307.325110
Ability in English,Kyerwa,Nothing,1798.837450
Ability in English,Kyerwa,Word,204.505490
Ability in English,Same,Letter,783.286090
Ability in English,Same,Paragraph,563.785690
Ability in English,Same,Story,1951.008060
Ability in English,Same,Nothing,1420.708300
Ability in English,Same,Word,630.644280
Ability in English,Mufindi,Letter,1067.314980
Ability in English,Mufindi,Paragraph,480.101830
Ability in English,Mufindi,Story,706.906170
Ability in English,Mufindi,Nothing,860.513780
Ability in English,Mufindi,Word,759.041230
Ability in English,Tunduma,Letter,237.897910
Ability in English,Tunduma,Paragraph,155.941590
Ability in English,Tunduma,Story,592.673180
Ability in English,Tunduma,Nothing,737.081750
Ability in English,Tunduma,Word,199.333860
Ability in English,Handeni Township Authority,Letter,624.394670
Ability in English,Handeni Township Authority,Paragraph,236.006050
Ability in English,Handeni Township Authority,Story,675.471830
Ability in English,Handeni Township Authority,Nothing,2844.251230
Ability in English,Handeni Township Authority,Word,519.689030
Ability in English,Rorya,Letter,688.444260
Ability in English,Rorya,Paragraph,105.265140
Ability in English,Rorya,Story,761.675180
Ability in English,Rorya,Nothing,2350.286990
Ability in English,Rorya,Word,343.925610
Ability in English,Kwimba,Letter,479.509820
Ability in English,Kwimba,Paragraph,167.489690
Ability in English,Kwimba,Story,1010.808420
Ability in English,Kwimba,Nothing,4105.861770
Ability in English,Kwimba,Word,197.858700
Ability in English,Kakonko,Letter,412.808940
Ability in English,Kakonko,Paragraph,125.294420
Ability in English,Kakonko,Story,325.981750
Ability in English,Kakonko,Nothing,1244.410460
Ability in English,Kakonko,Word,263.533850
Ability in English,Ukerewe,Letter,863.933690
Ability in English,Ukerewe,Paragraph,309.478700
Ability in English,Ukerewe,Story,625.545340
Ability in English,Ukerewe,Nothing,2598.904010
Ability in English,Ukerewe,Word,418.295340
Ability in English,Arusha,Letter,700.679640
Ability in English,Arusha,Paragraph,562.521940
Ability in English,Arusha,Story,1831.623030
Ability in English,Arusha,Nothing,840.825440
Ability in English,Arusha,Word,510.603380
Ability in English,Longido,Letter,424.325470
Ability in English,Longido,Paragraph,255.499880
Ability in English,Longido,Story,710.481190
Ability in English,Longido,Nothing,2042.005220
Ability in English,Longido,Word,393.548380
Ability in English,Kahama,Letter,347.985910
Ability in English,Kahama,Paragraph,173.517140
Ability in English,Kahama,Story,437.725940
Ability in English,Kahama,Nothing,2915.523860
Ability in English,Kahama,Word,291.146440
Ability in English,Missenyi,Letter,528.553940
Ability in English,Missenyi,Paragraph,227.782960
Ability in English,Missenyi,Story,520.042070
Ability in English,Missenyi,Nothing,1036.586670
Ability in English,Missenyi,Word,332.803550
Ability in English,Njombe Urban,Letter,477.935110
Ability in English,Njombe Urban,Paragraph,187.593680
Ability in English,Njombe Urban,Story,809.520690
Ability in English,Njombe Urban,Nothing,841.888050
Ability in English,Njombe Urban,Word,479.260840
Ability in English,Kasulu Township Authority,Letter,379.264980
Ability in English,Kasulu Township Authority,Paragraph,183.622270
Ability in English,Kasulu Township Authority,Story,467.497470
Ability in English,Kasulu Township Authority,Nothing,1075.845180
Ability in English,Kasulu Township Authority,Word,263.429970
Ability in English,Hai,Letter,385.844960
Ability in English,Hai,Paragraph,330.680730
Ability in English,Hai,Story,1117.057140
Ability in English,Hai,Nothing,695.584390
Ability in English,Hai,Word,336.986150
Ability in English,Kaliua,Letter,310.782360
Ability in English,Kaliua,Paragraph,102.507130
Ability in English,Kaliua,Story,255.977580
Ability in English,Kaliua,Nothing,2325.470740
Ability in English,Kaliua,Word,202.340030
Ability in English,Newala,Letter,449.711630
Ability in English,Newala,Paragraph,85.631050
Ability in English,Newala,Story,362.040410
Ability in English,Newala,Nothing,1550.387550
Ability in English,Newala,Word,311.415430
Ability in English,Simanjiro,Letter,440.105920
Ability in English,Simanjiro,Paragraph,227.487300
Ability in English,Simanjiro,Story,850.511160
Ability in English,Simanjiro,Nothing,1089.935360
Ability in English,Simanjiro,Word,388.073710
Ability in English,Mkalama,Letter,784.511670
Ability in English,Mkalama,Paragraph,295.725510
Ability in English,Mkalama,Story,850.287210
Ability in English,Mkalama,Nothing,1521.990940
Ability in English,Mkalama,Word,615.463420
Ability in English,Chato,Letter,400.972850
Ability in English,Chato,Paragraph,240.518860
Ability in English,Chato,Story,870.756140
Ability in English,Chato,Nothing,1453.498280
Ability in English,Chato,Word,299.611180
Ability in English,Biharamulo,Letter,290.723040
Ability in English,Biharamulo,Paragraph,128.537660
Ability in English,Biharamulo,Story,470.498750
Ability in English,Biharamulo,Nothing,1956.365210
Ability in English,Biharamulo,Word,186.946310
Ability in English,Muleba,Letter,417.544060
Ability in English,Muleba,Paragraph,108.200490
Ability in English,Muleba,Story,409.159980
Ability in English,Muleba,Nothing,1619.933300
Ability in English,Muleba,Word,235.905930
Ability in English,Mpanda Rural,Letter,416.186330
Ability in English,Mpanda Rural,Paragraph,94.713110
Ability in English,Mpanda Rural,Story,205.123940
Ability in English,Mpanda Rural,Nothing,2434.681370
Ability in English,Mpanda Rural,Word,278.089640
Ability in English,Nyasa,Letter,374.600030
Ability in English,Nyasa,Paragraph,104.735140
Ability in English,Nyasa,Story,475.496320
Ability in English,Nyasa,Nothing,2065.341890
Ability in English,Nyasa,Word,219.280160
Ability in English,Tarime,Letter,516.866640
Ability in English,Tarime,Paragraph,216.352580
Ability in English,Tarime,Story,738.021350
Ability in English,Tarime,Nothing,1854.409400
Ability in English,Tarime,Word,461.260610
Ability in English,Ileje,Letter,404.630350
Ability in English,Ileje,Paragraph,295.291730
Ability in English,Ileje,Story,864.559230
Ability in English,Ileje,Nothing,1540.887520
Ability in English,Ileje,Word,297.498450
Ability in English,Sumbawanga Urban,Letter,347.087930
Ability in English,Sumbawanga Urban,Paragraph,150.683160
Ability in English,Sumbawanga Urban,Story,590.009540
Ability in English,Sumbawanga Urban,Nothing,1719.754190
Ability in English,Sumbawanga Urban,Word,289.202930
Ability in English,Kibondo,Letter,306.045730
Ability in English,Kibondo,Paragraph,189.169900
Ability in English,Kibondo,Story,374.592680
Ability in English,Kibondo,Nothing,1641.004300
Ability in English,Kibondo,Word,238.851660
Ability in English,Ruangwa,Letter,604.994550
Ability in English,Ruangwa,Paragraph,74.762960
Ability in English,Ruangwa,Story,230.502380
Ability in English,Ruangwa,Nothing,1611.798560
Ability in English,Ruangwa,Word,216.521840
Ability in English,Musoma,Letter,1090.277780
Ability in English,Musoma,Paragraph,265.472700
Ability in English,Musoma,Story,318.067960
Ability in English,Musoma,Nothing,2585.696570
Ability in English,Musoma,Word,483.258820
Ability in English,Tunduru,Letter,395.812620
Ability in English,Tunduru,Paragraph,84.976410
Ability in English,Tunduru,Story,377.796250
Ability in English,Tunduru,Nothing,2323.431540
Ability in English,Tunduru,Word,311.133460
Ability in English,Mkinga,Letter,794.855160
Ability in English,Mkinga,Paragraph,254.214940
Ability in English,Mkinga,Story,845.368280
Ability in English,Mkinga,Nothing,2160.516350
Ability in English,Mkinga,Word,455.692970
Ability in English,Dodoma Urban,Letter,797.995080
Ability in English,Dodoma Urban,Paragraph,235.482220
Ability in English,Dodoma Urban,Story,744.632180
Ability in English,Dodoma Urban,Nothing,1431.713200
Ability in English,Dodoma Urban,Word,611.808220
Ability in English,Kibaha,Letter,491.554030
Ability in English,Kibaha,Paragraph,276.171020
Ability in English,Kibaha,Story,1190.208840
Ability in English,Kibaha,Nothing,1113.713750
Ability in English,Kibaha,Word,404.506600
Ability in English,Urambo,Letter,342.702180
Ability in English,Urambo,Paragraph,80.156980
Ability in English,Urambo,Story,395.875130
Ability in English,Urambo,Nothing,1573.938970
Ability in English,Urambo,Word,291.973830
Ability in English,Ulanga,Letter,862.884280
Ability in English,Ulanga,Paragraph,302.351220
Ability in English,Ulanga,Story,267.218240
Ability in English,Ulanga,Nothing,1536.692340
Ability in English,Ulanga,Word,592.197900
Ability in English,Gairo,Letter,468.867200
Ability in English,Gairo,Paragraph,176.979950
Ability in English,Gairo,Story,365.825720
Ability in English,Gairo,Nothing,2940.021110
Ability in English,Gairo,Word,203.101660
Ability in English,Singida Urban,Letter,752.146570
Ability in English,Singida Urban,Paragraph,255.839700
Ability in English,Singida Urban,Story,1156.169380
Ability in English,Singida Urban,Nothing,1468.780770
Ability in English,Singida Urban,Word,538.390230
Ability in English,Songea Rural,Letter,510.906440
Ability in English,Songea Rural,Paragraph,176.279110
Ability in English,Songea Rural,Story,454.193180
Ability in English,Songea Rural,Nothing,1720.251990
Ability in English,Songea Rural,Word,467.164310
Ability in English,Morogoro,Letter,450.832850
Ability in English,Morogoro,Paragraph,150.033660
Ability in English,Morogoro,Story,371.910060
Ability in English,Morogoro,Nothing,1898.946260
Ability in English,Morogoro,Word,311.216240
Ability in English,Buhigwe,Letter,418.131660
Ability in English,Buhigwe,Paragraph,164.708160
Ability in English,Buhigwe,Story,499.508820
Ability in English,Buhigwe,Nothing,2008.678020
Ability in English,Buhigwe,Word,259.876040
Ability in English,Shinyanga Urban,Letter,480.659910
Ability in English,Shinyanga Urban,Paragraph,484.720150
Ability in English,Shinyanga Urban,Story,2110.883710
Ability in English,Shinyanga Urban,Nothing,1264.317100
Ability in English,Shinyanga Urban,Word,511.360320
Ability in English,Nyang'wale,Letter,445.878120
Ability in English,Nyang'wale,Paragraph,238.099380
Ability in English,Nyang'wale,Story,341.384000
Ability in English,Nyang'wale,Nothing,4033.305330
Ability in English,Nyang'wale,Word,321.794480
Ability in English,Momba,Letter,314.411120
Ability in English,Momba,Paragraph,63.895910
Ability in English,Momba,Story,208.479820
Ability in English,Momba,Nothing,2202.809640
Ability in English,Momba,Word,141.129260
Ability in English,Mbeya Urban,Letter,232.052370
Ability in English,Mbeya Urban,Paragraph,281.705620
Ability in English,Mbeya Urban,Story,1630.926830
Ability in English,Mbeya Urban,Nothing,756.795770
Ability in English,Mbeya Urban,Word,370.415100
Ability in English,Masasi,Letter,638.649380
Ability in English,Masasi,Paragraph,206.191250
Ability in English,Masasi,Story,323.682710
Ability in English,Masasi,Nothing,1501.414960
Ability in English,Masasi,Word,521.399280
Ability in English,Temeke,Letter,253.506480
Ability in English,Temeke,Paragraph,261.303150
Ability in English,Temeke,Story,810.982910
Ability in English,Temeke,Nothing,220.045280
Ability in English,Temeke,Word,260.843520
Ability in English,Ludewa,Letter,607.995240
Ability in English,Ludewa,Paragraph,253.522750
Ability in English,Ludewa,Story,677.136940
Ability in English,Ludewa,Nothing,1258.957150
Ability in English,Ludewa,Word,565.449230
Ability in English,Kalambo,Letter,288.964500
Ability in English,Kalambo,Paragraph,81.448890
Ability in English,Kalambo,Story,181.509860
Ability in English,Kalambo,Nothing,2423.741020
Ability in English,Kalambo,Word,137.368120
Ability in English,Nanyumbu,Letter,748.225750
Ability in English,Nanyumbu,Paragraph,350.694920
Ability in English,Nanyumbu,Story,846.337220
Ability in English,Nanyumbu,Nothing,1221.934760
Ability in English,Nanyumbu,Word,748.254590
Ability in English,Nzega,Letter,274.986250
Ability in English,Nzega,Paragraph,104.018390
Ability in English,Nzega,Story,408.544970
Ability in English,Nzega,Nothing,1613.015480
Ability in English,Nzega,Word,130.938450
Ability in English,Bukoba Rural,Letter,460.595480
Ability in English,Bukoba Rural,Paragraph,128.248280
Ability in English,Bukoba Rural,Story,285.167960
Ability in English,Bukoba Rural,Nothing,1342.411910
Ability in English,Bukoba Rural,Word,303.782390
Ability in English,Mkuranga,Letter,755.605360
Ability in English,Mkuranga,Paragraph,198.514030
Ability in English,Mkuranga,Story,600.614370
Ability in English,Mkuranga,Nothing,2008.922490
Ability in English,Mkuranga,Word,548.479860
Ability in English,Handeni,Letter,835.373230
Ability in English,Handeni,Paragraph,286.532280
Ability in English,Handeni,Story,652.276150
Ability in English,Handeni,Nothing,3150.024820
Ability in English,Handeni,Word,531.477430
Ability in English,Rungwe,Letter,503.316050
Ability in English,Rungwe,Paragraph,187.522140
Ability in English,Rungwe,Story,1027.484170
Ability in English,Rungwe,Nothing,1203.295700
Ability in English,Rungwe,Word,386.603200
Ability in English,Babati,Letter,655.158820
Ability in English,Babati,Paragraph,413.604480
Ability in English,Babati,Story,1433.310890
Ability in English,Babati,Nothing,1650.667260
Ability in English,Babati,Word,494.866090
Ability in English,Muheza,Letter,735.832630
Ability in English,Muheza,Paragraph,214.659870
Ability in English,Muheza,Story,789.386830
Ability in English,Muheza,Nothing,1264.601620
Ability in English,Muheza,Word,555.814440
Ability in English,Mbinga,Letter,575.868190
Ability in English,Mbinga,Paragraph,217.693050
Ability in English,Mbinga,Story,587.621680
Ability in English,Mbinga,Nothing,1741.739980
Ability in English,Mbinga,Word,458.387280
Ability in English,Iramba,Letter,570.093570
Ability in English,Iramba,Paragraph,207.250080
Ability in English,Iramba,Story,610.417670
Ability in English,Iramba,Nothing,1707.618190
Ability in English,Iramba,Word,274.472290
Ability in English,Korogwe,Letter,814.096800
Ability in English,Korogwe,Paragraph,324.428920
Ability in English,Korogwe,Story,537.281420
Ability in English,Korogwe,Nothing,2020.292570
Ability in English,Korogwe,Word,465.912800
Ability in English,Ngara,Letter,277.193610
Ability in English,Ngara,Paragraph,129.073550
Ability in English,Ngara,Story,374.028910
Ability in English,Ngara,Nothing,1660.856620
Ability in English,Ngara,Word,164.055240
Ability in English,Kongwa,Letter,670.755040
Ability in English,Kongwa,Paragraph,231.405560
Ability in English,Kongwa,Story,622.927980
Ability in English,Kongwa,Nothing,2492.597750
Ability in English,Kongwa,Word,421.374610
Ability in English,Bunda,Letter,255.219390
Ability in English,Bunda,Paragraph,182.563550
Ability in English,Bunda,Story,1022.575050
Ability in English,Bunda,Nothing,1587.466790
Ability in English,Bunda,Word,255.101570
Ability in English,Arusha Urban,Letter,306.868910
Ability in English,Arusha Urban,Paragraph,270.800110
Ability in English,Arusha Urban,Story,1589.772280
Ability in English,Arusha Urban,Nothing,528.676300
Ability in English,Arusha Urban,Word,227.633850
Ability in English,Kilwa,Letter,727.012650
Ability in English,Kilwa,Paragraph,192.214850
Ability in English,Kilwa,Story,295.677160
Ability in English,Kilwa,Nothing,2541.894540
Ability in English,Kilwa,Word,422.036600
Ability in English,Kilombero,Letter,638.529580
Ability in English,Kilombero,Paragraph,646.249250
Ability in English,Kilombero,Story,893.595510
Ability in English,Kilombero,Nothing,1737.811750
Ability in English,Kilombero,Word,807.830670
Ability in English,Siha,Letter,683.122820
Ability in English,Siha,Paragraph,276.461170
Ability in English,Siha,Story,782.139140
Ability in English,Siha,Nothing,938.202420
Ability in English,Siha,Word,446.388490
Ability in English,Lushoto,Letter,748.469960
Ability in English,Lushoto,Paragraph,261.801880
Ability in English,Lushoto,Story,672.959250
Ability in English,Lushoto,Nothing,2033.075610
Ability in English,Lushoto,Word,461.947460
Ability in English,Namtumbo,Letter,258.848680
Ability in English,Namtumbo,Paragraph,162.951810
Ability in English,Namtumbo,Story,802.273880
Ability in English,Namtumbo,Nothing,1477.907640
Ability in English,Namtumbo,Word,179.540410
Ability in English,Manyoni,Letter,614.398120
Ability in English,Manyoni,Paragraph,147.907620
Ability in English,Manyoni,Story,570.834920
Ability in English,Manyoni,Nothing,2272.307280
Ability in English,Manyoni,Word,328.295240
Ability in English,Nachingwea,Letter,454.353910
Ability in English,Nachingwea,Paragraph,189.205770
Ability in English,Nachingwea,Story,436.114480
Ability in English,Nachingwea,Nothing,1924.481580
Ability in English,Nachingwea,Word,183.440340
Ability in English,Mpwapwa,Letter,541.386170
Ability in English,Mpwapwa,Paragraph,273.684050
Ability in English,Mpwapwa,Story,570.095960
Ability in English,Mpwapwa,Nothing,2323.456710
Ability in English,Mpwapwa,Word,536.234520
Ability in English,Karatu,Letter,671.419880
Ability in English,Karatu,Paragraph,233.542590
Ability in English,Karatu,Story,931.673760
Ability in English,Karatu,Nothing,1638.448940
Ability in English,Karatu,Word,405.446150
Ability in English,Mvomero,Letter,604.494300
Ability in English,Mvomero,Paragraph,154.397420
Ability in English,Mvomero,Story,454.815620
Ability in English,Mvomero,Nothing,1805.506190
Ability in English,Mvomero,Word,565.535520
Ability in English,Igunga,Letter,381.371950
Ability in English,Igunga,Paragraph,134.353360
Ability in English,Igunga,Story,490.401390
Ability in English,Igunga,Nothing,1517.003040
Ability in English,Igunga,Word,273.487650
Ability in English,Shinyanga Rural,Letter,644.585770
Ability in English,Shinyanga Rural,Paragraph,269.677920
Ability in English,Shinyanga Rural,Story,402.496610
Ability in English,Shinyanga Rural,Nothing,3221.375740
Ability in English,Shinyanga Rural,Word,379.959170
Ability in English,Kondoa,Letter,899.333280
Ability in English,Kondoa,Paragraph,265.792100
Ability in English,Kondoa,Story,702.044710
Ability in English,Kondoa,Nothing,2341.787270
Ability in English,Kondoa,Word,618.834110
Ability in English,Kahama Township Authority,Letter,877.050810
Ability in English,Kahama Township Authority,Paragraph,291.361830
Ability in English,Kahama Township Authority,Story,916.594710
Ability in English,Kahama Township Authority,Nothing,1952.344290
Ability in English,Kahama Township Authority,Word,555.237900
Ability in English,Mbeya Rural,Letter,411.692850
Ability in English,Mbeya Rural,Paragraph,212.138980
Ability in English,Mbeya Rural,Story,636.909550
Ability in English,Mbeya Rural,Nothing,1465.246590
Ability in English,Mbeya Rural,Word,390.914820
Ability in English,Tandahimba,Letter,531.823280
Ability in English,Tandahimba,Paragraph,122.779520
Ability in English,Tandahimba,Story,371.455320
Ability in English,Tandahimba,Nothing,1817.420460
Ability in English,Tandahimba,Word,191.230980
Ability in English,Iringa Rural,Letter,589.807230
Ability in English,Iringa Rural,Paragraph,338.123780
Ability in English,Iringa Rural,Story,1196.816490
Ability in English,Iringa Rural,Nothing,1434.596330
Ability in English,Iringa Rural,Word,499.184480
Ability in English,Liwale,Letter,569.662470
Ability in English,Liwale,Paragraph,241.951020
Ability in English,Liwale,Story,681.060880
Ability in English,Liwale,Nothing,1600.005350
Ability in English,Liwale,Word,378.705560
Ability in English,Babati Urban,Letter,541.483870
Ability in English,Babati Urban,Paragraph,482.708450
Ability in English,Babati Urban,Story,1269.636970
Ability in English,Babati Urban,Nothing,725.297680
Ability in English,Babati Urban,Word,641.970510
Ability in English,Rufiji,Letter,623.764190
Ability in English,Rufiji,Paragraph,230.919090
Ability in English,Rufiji,Story,641.384730
Ability in English,Rufiji,Nothing,2369.058650
Ability in English,Rufiji,Word,376.424400
Ability in English,Sikonge,Letter,353.202050
Ability in English,Sikonge,Paragraph,157.633350
Ability in English,Sikonge,Story,188.125080
Ability in English,Sikonge,Nothing,2770.563260
Ability in English,Sikonge,Word,254.360670
Ability in English,Tanga,Letter,759.629370
Ability in English,Tanga,Paragraph,353.114700
Ability in English,Tanga,Story,1285.323820
Ability in English,Tanga,Nothing,1326.891520
Ability in English,Tanga,Word,630.321560
Ability in English,Maswa,Letter,533.502820
Ability in English,Maswa,Paragraph,146.462440
Ability in English,Maswa,Story,846.327750
Ability in English,Maswa,Nothing,2118.615960
Ability in English,Maswa,Word,369.393280
Ability in English,Meatu,Letter,353.395930
Ability in English,Meatu,Paragraph,123.332720
Ability in English,Meatu,Story,434.069190
Ability in English,Meatu,Nothing,3376.271880
Ability in English,Meatu,Word,204.017630
Ability in English,Lindi Urban,Letter,565.708680
Ability in English,Lindi Urban,Paragraph,200.886980
Ability in English,Lindi Urban,Story,777.566240
Ability in English,Lindi Urban,Nothing,911.922540
Ability in English,Lindi Urban,Word,407.488330
Ability in English,Ilala,Letter,314.956450
Ability in English,Ilala,Paragraph,245.656420
Ability in English,Ilala,Story,1007.377260
Ability in English,Ilala,Nothing,409.433380
Ability in English,Ilala,Word,350.512060
Ability in English,Mlele,Letter,359.497110
Ability in English,Mlele,Paragraph,123.757710
Ability in English,Mlele,Story,222.683990
Ability in English,Mlele,Nothing,1739.302030
Ability in English,Mlele,Word,223.538350
Ability in English,Kigoma Rural,Letter,347.356450
Ability in English,Kigoma Rural,Paragraph,215.250860
Ability in English,Kigoma Rural,Story,498.364200
Ability in English,Kigoma Rural,Nothing,1579.652210
Ability in English,Kigoma Rural,Word,292.108820
Ability in English,Mbulu,Letter,1041.336850
Ability in English,Mbulu,Paragraph,598.279660
Ability in English,Mbulu,Story,765.379240
Ability in English,Mbulu,Nothing,1735.955260
Ability in English,Mbulu,Word,717.119920
Ability in English,Butiama,Letter,1095.081330
Ability in English,Butiama,Paragraph,256.336410
Ability in English,Butiama,Story,842.214260
Ability in English,Butiama,Nothing,2222.057750
Ability in English,Butiama,Word,680.030910
Ability in English,Busega,Letter,599.422790
Ability in English,Busega,Paragraph,187.977720
Ability in English,Busega,Story,1174.525740
Ability in English,Busega,Nothing,2793.939220
Ability in English,Busega,Word,422.451720
Ability in English,Bukoba Urban,Letter,334.633510
Ability in English,Bukoba Urban,Paragraph,249.141180
Ability in English,Bukoba Urban,Story,649.958530
Ability in English,Bukoba Urban,Nothing,401.597880
Ability in English,Bukoba Urban,Word,240.514150
Ability in English,Kilosa,Letter,614.286360
Ability in English,Kilosa,Paragraph,191.351510
Ability in English,Kilosa,Story,606.151270
Ability in English,Kilosa,Nothing,2003.831600
Ability in English,Kilosa,Word,204.158220
Ability in English,Bariadi,Letter,408.368090
Ability in English,Bariadi,Paragraph,181.366200
Ability in English,Bariadi,Story,921.053030
Ability in English,Bariadi,Nothing,2633.529950
Ability in English,Bariadi,Word,452.473530
Ability in English,Karagwe,Letter,440.585990
Ability in English,Karagwe,Paragraph,211.452190
Ability in English,Karagwe,Story,433.463970
Ability in English,Karagwe,Nothing,1514.060690
Ability in English,Karagwe,Word,226.881560
Ability in English,Bukombe,Letter,835.102470
Ability in English,Bukombe,Paragraph,300.927810
Ability in English,Bukombe,Story,495.106670
Ability in English,Bukombe,Nothing,2677.551030
Ability in English,Bukombe,Word,495.811350
Ability in English,Songea Urban,Letter,1032.985270
Ability in English,Songea Urban,Paragraph,577.543370
Ability in English,Songea Urban,Story,528.495730
Ability in English,Songea Urban,Nothing,849.112170
Ability in English,Songea Urban,Word,960.056300
Ability in English,Iringa Urban,Letter,411.384070
Ability in English,Iringa Urban,Paragraph,351.604370
Ability in English,Iringa Urban,Story,2159.052260
Ability in English,Iringa Urban,Nothing,667.848440
Ability in English,Iringa Urban,Word,297.866750
Ability in English,Mtwara Rural,Letter,496.091550
Ability in English,Mtwara Rural,Paragraph,150.243970
Ability in English,Mtwara Rural,Story,346.874520
Ability in English,Mtwara Rural,Nothing,2139.527540
Ability in English,Mtwara Rural,Word,389.816440
Ability in English,Kinondoni,Letter,292.531150
Ability in English,Kinondoni,Paragraph,219.024410
Ability in English,Kinondoni,Story,880.518330
Ability in English,Kinondoni,Nothing,195.583290
Ability in English,Kinondoni,Word,334.136720
Ability in English,Bagamoyo,Letter,436.091580
Ability in English,Bagamoyo,Paragraph,188.726860
Ability in English,Bagamoyo,Story,489.162180
Ability in English,Bagamoyo,Nothing,1301.301560
