Question,Location Name,Answer,Count
Meals Per Day,SOROTI,Twice,109928.777200
Meals Per Day,Sheema,3 or more,364745.085790
Meals Per Day,Sheema,Once,67210.042430
Meals Per Day,Sheema,Twice,505539.704180
Meals Per Day,TORORO,3 or more,77331.284500
Meals Per Day,TORORO,Once,6058.398400
Meals Per Day,TORORO,Twice,224924.426800
Meals Per Day,WAKISO,3 or more,751464.018800
Meals Per Day,WAKISO,Once,156868.052000
Meals Per Day,WAKISO,Twice,392285.671600
Meals Per Day,YUMBE,3 or more,84823.384800
Meals Per Day,YUMBE,Once,16784.501000
Meals Per Day,YUMBE,Twice,120221.454300
Meals Per Day,ZOMBO,3 or more,71308.498200
Meals Per Day,ZOMBO,Once,6683.093060
Meals Per Day,ZOMBO,Twice,76590.718480
Number of Children in Household,ABIM,0-2 people,10413.565210
Number of Children in Household,ABIM,3-4 people,22848.135440
Number of Children in Household,ABIM,5+ people,23573.999360
Number of Children in Household,ADJUMANI,0-2 people,21459.126890
Number of Children in Household,ADJUMANI,3-4 people,50011.004990
Number of Children in Household,ADJUMANI,5+ people,67049.657730
Number of Children in Household,AGAGO,0-2 people,19982.090190
Number of Children in Household,AGAGO,3-4 people,59330.915450
Number of Children in Household,AGAGO,5+ people,71969.556390
Number of Children in Household,ALEBTONG,0-2 people,23249.278370
Number of Children in Household,ALEBTONG,3-4 people,62495.465620
Number of Children in Household,ALEBTONG,5+ people,58222.694680
Number of Children in Household,AMOLATAR,0-2 people,17000.588920
Number of Children in Household,AMOLATAR,3-4 people,29833.629470
Number of Children in Household,AMOLATAR,5+ people,44421.781100
Number of Children in Household,AMUDAT,0-2 people,7576.376270
Number of Children in Household,AMUDAT,3-4 people,20011.664000
Number of Children in Household,AMUDAT,5+ people,27404.044510
Number of Children in Household,AMURIA,0-2 people,23902.458890
Number of Children in Household,AMURIA,3-4 people,54934.649110
Number of Children in Household,AMURIA,5+ people,83522.630060
Number of Children in Household,AMURU,0-2 people,18037.463670
Number of Children in Household,AMURU,3-4 people,49217.985670
Number of Children in Household,AMURU,5+ people,65986.425090
Number of Children in Household,APAC,0-2 people,43333.943500
Number of Children in Household,APAC,3-4 people,90796.453800
Number of Children in Household,APAC,5+ people,93924.864000
Number of Children in Household,ARUA,0-2 people,91317.193400
Number of Children in Household,ARUA,3-4 people,181345.035400
Number of Children in Household,ARUA,5+ people,194172.144300
Number of Children in Household,BUDAKA,0-2 people,15250.861020
Number of Children in Household,BUDAKA,3-4 people,45389.340780
Number of Children in Household,BUDAKA,5+ people,74890.962630
Number of Children in Household,BUDUDA,0-2 people,22996.624270
Number of Children in Household,BUDUDA,3-4 people,42609.240580
Number of Children in Household,BUDUDA,5+ people,50148.369640
Number of Children in Household,BUGIRI,0-2 people,35388.834100
Number of Children in Household,BUGIRI,3-4 people,113341.089000
Number of Children in Household,BUGIRI,5+ people,96483.904700
Number of Children in Household,BUIKWE,0-2 people,59094.110000
Number of Children in Household,BUIKWE,3-4 people,119109.473600
Number of Children in Household,BUIKWE,5+ people,131731.463500
Number of Children in Household,BUKEDEA,0-2 people,13481.205970
Number of Children in Household,BUKEDEA,3-4 people,39612.315260
Number of Children in Household,BUKEDEA,5+ people,65791.318920
Number of Children in Household,BUKOMANSIMBI,0-2 people,22399.770920
Number of Children in Household,BUKOMANSIMBI,3-4 people,37691.054020
Number of Children in Household,BUKOMANSIMBI,5+ people,49020.026650
Number of Children in Household,BULAMBULI,0-2 people,22216.409670
Number of Children in Household,BULAMBULI,3-4 people,39873.412640
Number of Children in Household,BULAMBULI,5+ people,35323.588330
Number of Children in Household,BULIISA,0-2 people,13267.995610
Number of Children in Household,BULIISA,3-4 people,26237.667300
Number of Children in Household,BULIISA,5+ people,27425.684320
Number of Children in Household,BUNDIBUGYO,0-2 people,30638.698940
Number of Children in Household,BUNDIBUGYO,3-4 people,54552.853750
Number of Children in Household,BUNDIBUGYO,5+ people,54373.085130
Number of Children in Household,BUSHENYI,0-2 people,40251.863050
Number of Children in Household,BUSHENYI,3-4 people,63278.640850
Number of Children in Household,BUSHENYI,5+ people,22948.303450
Number of Children in Household,BUSIA,0-2 people,38102.986300
Number of Children in Household,BUSIA,3-4 people,82593.312600
Number of Children in Household,BUSIA,5+ people,91242.746300
Number of Children in Household,BUTALEJA,0-2 people,23473.062460
Number of Children in Household,BUTALEJA,3-4 people,56537.726510
Number of Children in Household,BUTALEJA,5+ people,66066.287660
Number of Children in Household,BUTAMBALA,0-2 people,11232.048350
Number of Children in Household,BUTAMBALA,3-4 people,27829.801240
Number of Children in Household,BUTAMBALA,5+ people,35265.927410
Number of Children in Household,BUVUMA,0-2 people,20287.481130
Number of Children in Household,BUVUMA,3-4 people,23185.179750
Number of Children in Household,BUVUMA,5+ people,21508.251700
Number of Children in Household,BUYENDE,0-2 people,28816.160700
Number of Children in Household,BUYENDE,3-4 people,69451.287500
Number of Children in Household,BUYENDE,5+ people,121829.249100
Number of Children in Household,DOKOLO,0-2 people,20204.898540
Number of Children in Household,DOKOLO,3-4 people,44647.846050
Number of Children in Household,DOKOLO,5+ people,38690.333600
Number of Children in Household,GOMBA,0-2 people,22678.568970
Number of Children in Household,GOMBA,3-4 people,38433.760130
Number of Children in Household,GOMBA,5+ people,48533.761020
Number of Children in Household,GULU,0-2 people,48310.097000
Number of Children in Household,GULU,3-4 people,111404.610800
Number of Children in Household,GULU,5+ people,128986.618800
Number of Children in Household,HOIMA,0-2 people,76478.591000
Number of Children in Household,HOIMA,3-4 people,164348.847200
Number of Children in Household,HOIMA,5+ people,145669.038100
Number of Children in Household,IBANDA,0-2 people,43839.239710
Number of Children in Household,IBANDA,3-4 people,65182.375350
Number of Children in Household,IBANDA,5+ people,35373.592920
Number of Children in Household,IGANGA,0-2 people,61193.497500
Number of Children in Household,IGANGA,3-4 people,129162.106000
Number of Children in Household,IGANGA,5+ people,128928.870700
Number of Children in Household,ISINGIRO,0-2 people,70386.802400
Number of Children in Household,ISINGIRO,3-4 people,123385.309100
Number of Children in Household,ISINGIRO,5+ people,108061.040700
Number of Children in Household,JINJA,0-2 people,67176.099600
Number of Children in Household,JINJA,3-4 people,109352.742600
Number of Children in Household,JINJA,5+ people,106315.527000
Number of Children in Household,KAABONG,0-2 people,11141.771770
Number of Children in Household,KAABONG,3-4 people,45872.763410
Number of Children in Household,KAABONG,5+ people,51082.911870
Number of Children in Household,KABALE,0-2 people,105599.017100
Number of Children in Household,KABALE,3-4 people,120681.448400
Number of Children in Household,KABALE,5+ people,69291.031700
Number of Children in Household,KABAROLE,0-2 people,74740.926900
Number of Children in Household,KABAROLE,3-4 people,129237.516300
Number of Children in Household,KABAROLE,5+ people,113756.112700
Number of Children in Household,KABERAMAIDO,0-2 people,17977.899290
Number of Children in Household,KABERAMAIDO,3-4 people,46786.000210
Number of Children in Household,KABERAMAIDO,5+ people,65429.630370
Number of Children in Household,KALANGALA,0-2 people,18791.590050
Number of Children in Household,KALANGALA,3-4 people,15700.255000
Number of Children in Household,KALANGALA,5+ people,8222.152230
Number of Children in Household,KALIRO,0-2 people,20739.195780
Number of Children in Household,KALIRO,3-4 people,60152.567620
Number of Children in Household,KALIRO,5+ people,62674.314700
Number of Children in Household,KALUNGU,0-2 people,29530.289580
Number of Children in Household,KALUNGU,3-4 people,42522.198070
Number of Children in Household,KALUNGU,5+ people,57339.041380
Number of Children in Household,KAMPALA,0-2 people,472517.354900
Number of Children in Household,KAMPALA,3-4 people,516901.460600
Number of Children in Household,KAMPALA,5+ people,238895.926600
Number of Children in Household,KAMULI,0-2 people,51733.202700
Number of Children in Household,KAMULI,3-4 people,110743.786900
Number of Children in Household,KAMULI,5+ people,151717.623700
Number of Children in Household,KAMWENGE,0-2 people,64370.856500
Number of Children in Household,KAMWENGE,3-4 people,107265.342500
Number of Children in Household,KAMWENGE,5+ people,81675.459500
Number of Children in Household,KANUNGU,0-2 people,40278.720930
Number of Children in Household,KANUNGU,3-4 people,74819.945230
Number of Children in Household,KANUNGU,5+ people,38615.337560
Number of Children in Household,KAPCHORWA,0-2 people,14864.427140
Number of Children in Household,KAPCHORWA,3-4 people,27562.948540
Number of Children in Household,KAPCHORWA,5+ people,21374.145390
Number of Children in Household,KASESE,0-2 people,72484.675500
Number of Children in Household,KASESE,3-4 people,174701.475600
Number of Children in Household,KASESE,5+ people,225698.570900
Number of Children in Household,KATAKWI,0-2 people,12962.389950
Number of Children in Household,KATAKWI,3-4 people,42309.112980
Number of Children in Household,KATAKWI,5+ people,50340.075190
Number of Children in Household,KAYUNGA,0-2 people,40648.382000
Number of Children in Household,KAYUNGA,3-4 people,87444.871000
Number of Children in Household,KAYUNGA,5+ people,133633.524300
Number of Children in Household,KIBAALE,0-2 people,96155.255900
Number of Children in Household,KIBAALE,3-4 people,211129.713000
Number of Children in Household,KIBAALE,5+ people,232234.030100
Number of Children in Household,KIBOGA,0-2 people,20529.211530
Number of Children in Household,KIBOGA,3-4 people,43472.860150
Number of Children in Household,KIBOGA,5+ people,40708.091390
Number of Children in Household,KIBUKU,0-2 people,16200.825290
Number of Children in Household,KIBUKU,3-4 people,48630.569120
Number of Children in Household,KIBUKU,5+ people,58752.126710
Number of Children in Household,KIRUHURA,0-2 people,37574.605400
Number of Children in Household,KIRUHURA,3-4 people,95313.244700
Number of Children in Household,KIRUHURA,5+ people,79365.707800
Number of Children in Household,KIRYANDONGO,0-2 people,25702.885510
Number of Children in Household,KIRYANDONGO,3-4 people,69730.637440
Number of Children in Household,KIRYANDONGO,5+ people,84426.720490
Number of Children in Household,KISORO,0-2 people,42928.063600
Number of Children in Household,KISORO,3-4 people,75426.629600
Number of Children in Household,KISORO,5+ people,64771.754300
Number of Children in Household,KITGUM,0-2 people,20654.355360
Number of Children in Household,KITGUM,3-4 people,51283.615410
Number of Children in Household,KITGUM,5+ people,58660.897240
Number of Children in Household,KOBOKO,0-2 people,12382.826270
Number of Children in Household,KOBOKO,3-4 people,40192.397450
Number of Children in Household,KOBOKO,5+ people,68829.876470
Number of Children in Household,KOLE,0-2 people,32838.362230
Number of Children in Household,KOLE,3-4 people,59219.914460
Number of Children in Household,KOLE,5+ people,50501.579840
Number of Children in Household,KOTIDO,0-2 people,11648.821350
Number of Children in Household,KOTIDO,3-4 people,38412.056200
Number of Children in Household,KOTIDO,5+ people,40730.837370
Number of Children in Household,KUMI,0-2 people,22218.663610
Number of Children in Household,KUMI,3-4 people,60839.312620
Number of Children in Household,KUMI,5+ people,93100.559850
Number of Children in Household,KWEEN,0-2 people,11525.328580
Number of Children in Household,KWEEN,3-4 people,20990.861840
Number of Children in Household,KWEEN,5+ people,19236.947570
Number of Children in Household,KYANKWANZI,0-2 people,26277.167660
Number of Children in Household,KYANKWANZI,3-4 people,55187.241280
Number of Children in Household,KYANKWANZI,5+ people,73162.998520
Number of Children in Household,KYEGEGWA,0-2 people,32317.996760
Number of Children in Household,KYEGEGWA,3-4 people,81101.168390
Number of Children in Household,KYEGEGWA,5+ people,71610.409870
Number of Children in Household,KYENJOJO,0-2 people,52178.227200
Number of Children in Household,KYENJOJO,3-4 people,118488.355800
Number of Children in Household,KYENJOJO,5+ people,115306.450000
Number of Children in Household,LAMWO,0-2 people,16093.144860
Number of Children in Household,LAMWO,3-4 people,33512.740830
Number of Children in Household,LAMWO,5+ people,37465.095380
Number of Children in Household,LIRA,0-2 people,56310.506500
Number of Children in Household,LIRA,3-4 people,104590.977600
Number of Children in Household,LIRA,5+ people,98953.169700
Number of Children in Household,LUUKA,0-2 people,21317.608440
Number of Children in Household,LUUKA,3-4 people,56698.251690
Number of Children in Household,LUUKA,5+ people,76046.676660
Number of Children in Household,LWENGO,0-2 people,35340.686300
Number of Children in Household,LWENGO,3-4 people,75923.271000
Number of Children in Household,LWENGO,5+ people,75833.537600
Number of Children in Household,LYANTONDE,0-2 people,13680.594470
Number of Children in Household,LYANTONDE,3-4 people,23994.589700
Number of Children in Household,LYANTONDE,5+ people,24139.739700
Number of Children in Household,MANAFWA,0-2 people,46353.824600
Number of Children in Household,MANAFWA,3-4 people,72570.398900
Number of Children in Household,MANAFWA,5+ people,113608.466600
Number of Children in Household,MARACHA,0-2 people,20785.754170
Number of Children in Household,MARACHA,3-4 people,46420.724210
Number of Children in Household,MARACHA,5+ people,46213.819030
Number of Children in Household,MASAKA,0-2 people,52487.535800
Number of Children in Household,MASAKA,3-4 people,86963.178600
Number of Children in Household,MASAKA,5+ people,85901.473600
Number of Children in Household,MASINDI,0-2 people,42748.999200
Number of Children in Household,MASINDI,3-4 people,77861.483800
Number of Children in Household,MASINDI,5+ people,69963.539600
Number of Children in Household,MAYUGE,0-2 people,46942.205900
Number of Children in Household,MAYUGE,3-4 people,120572.614900
Number of Children in Household,MAYUGE,5+ people,177450.698600
Number of Children in Household,MBALE,0-2 people,66368.071800
Number of Children in Household,MBALE,3-4 people,135218.124200
Number of Children in Household,MBALE,5+ people,131437.635200
Number of Children in Household,MBARARA,0-2 people,88457.137400
Number of Children in Household,MBARARA,3-4 people,133426.409400
Number of Children in Household,MBARARA,5+ people,62530.561800
Number of Children in Household,MITOOMA,0-2 people,27716.205330
Number of Children in Household,MITOOMA,3-4 people,51601.973140
Number of Children in Household,MITOOMA,5+ people,28341.704390
Number of Children in Household,MITYANA,0-2 people,57371.437200
Number of Children in Household,MITYANA,3-4 people,95136.834400
Number of Children in Household,MITYANA,5+ people,82098.551900
Number of Children in Household,MOROTO,0-2 people,16080.339270
Number of Children in Household,MOROTO,3-4 people,32395.662220
Number of Children in Household,MOROTO,5+ people,16594.691290
Number of Children in Household,MOYO,0-2 people,13437.446020
Number of Children in Household,MOYO,3-4 people,32145.934500
Number of Children in Household,MOYO,5+ people,37768.895350
Number of Children in Household,MPIGI,0-2 people,39790.103900
Number of Children in Household,MPIGI,3-4 people,67782.963300
Number of Children in Household,MPIGI,5+ people,72291.928700
Number of Children in Household,MUBENDE,0-2 people,94777.174100
Number of Children in Household,MUBENDE,3-4 people,181448.261800
Number of Children in Household,MUBENDE,5+ people,181192.772500
Number of Children in Household,MUKONO,0-2 people,102051.670400
Number of Children in Household,MUKONO,3-4 people,191224.935400
Number of Children in Household,MUKONO,5+ people,123132.585600
Number of Children in Household,NAKAPIRIPIRIT,0-2 people,12153.420920
Number of Children in Household,NAKAPIRIPIRIT,3-4 people,35803.710430
Number of Children in Household,NAKAPIRIPIRIT,5+ people,40704.458440
Number of Children in Household,NAKASEKE,0-2 people,29537.097250
Number of Children in Household,NAKASEKE,3-4 people,45362.463970
Number of Children in Household,NAKASEKE,5+ people,56737.367670
Number of Children in Household,NAKASONGOLA,0-2 people,21282.424040
Number of Children in Household,NAKASONGOLA,3-4 people,39324.522150
Number of Children in Household,NAKASONGOLA,5+ people,55909.957980
Number of Children in Household,NAMUTUMBA,0-2 people,20252.711180
Number of Children in Household,NAMUTUMBA,3-4 people,50573.103300
Number of Children in Household,NAMUTUMBA,5+ people,88976.294920
Number of Children in Household,NAPAK,0-2 people,15948.065190
Number of Children in Household,NAPAK,3-4 people,36290.364830
Number of Children in Household,NAPAK,5+ people,31331.839060
Number of Children in Household,NEBBI,0-2 people,38444.739400
Number of Children in Household,NEBBI,3-4 people,95811.007800
Number of Children in Household,NEBBI,5+ people,121340.890900
Number of Children in Household,NGORA,0-2 people,11399.418330
Number of Children in Household,NGORA,3-4 people,29785.343270
Number of Children in Household,NGORA,5+ people,40682.817450
Number of Children in Household,NTOROKO,0-2 people,8293.563620
Number of Children in Household,NTOROKO,3-4 people,17544.106580
Number of Children in Household,NTOROKO,5+ people,17802.283740
Number of Children in Household,NTUNGAMO,0-2 people,68737.871800
Number of Children in Household,NTUNGAMO,3-4 people,129843.183200
Number of Children in Household,NTUNGAMO,5+ people,96157.856200
Number of Children in Household,NWOYA,0-2 people,11340.251650
Number of Children in Household,NWOYA,3-4 people,35063.611070
Number of Children in Household,NWOYA,5+ people,45404.292980
Number of Children in Household,OTUKE,0-2 people,14521.486180
Number of Children in Household,OTUKE,3-4 people,27456.829650
Number of Children in Household,OTUKE,5+ people,23343.452680
Number of Children in Household,OYAM,0-2 people,43374.549800
Number of Children in Household,OYAM,3-4 people,88545.025300
Number of Children in Household,OYAM,5+ people,115199.223300
Number of Children in Household,PADER,0-2 people,15944.199360
Number of Children in Household,PADER,3-4 people,43821.951880
Number of Children in Household,PADER,5+ people,60176.826790
Number of Children in Household,PALLISA,0-2 people,27330.877100
Number of Children in Household,PALLISA,3-4 people,77575.654100
Number of Children in Household,PALLISA,5+ people,151723.865600
Number of Children in Household,RAKAI,0-2 people,88098.039000
Number of Children in Household,RAKAI,3-4 people,134046.170000
Number of Children in Household,RAKAI,5+ people,100442.163400
Number of Children in Household,RUKUNGIRI,0-2 people,53820.874300
Number of Children in Household,RUKUNGIRI,3-4 people,81543.678900
Number of Children in Household,RUKUNGIRI,5+ people,47666.480500
Number of Children in Household,SERERE,0-2 people,22713.281170
Number of Children in Household,SERERE,3-4 people,58466.162080
Number of Children in Household,SERERE,5+ people,90988.445050
Number of Children in Household,SIRONKO,0-2 people,35297.044660
Number of Children in Household,SIRONKO,3-4 people,65984.145400
Number of Children in Household,SIRONKO,5+ people,56699.554560
Number of Children in Household,SOROTI,0-2 people,27905.193970
Number of Children in Household,SOROTI,3-4 people,67957.181120
Number of Children in Household,SOROTI,5+ people,95156.016280
Number of Children in Household,Sheema,0-2 people,202041.546450
Number of Children in Household,Sheema,3-4 people,369238.192900
Number of Children in Household,Sheema,5+ people,381830.514850
Number of Children in Household,TORORO,0-2 people,69491.713900
Number of Children in Household,TORORO,3-4 people,111321.692600
Number of Children in Household,TORORO,5+ people,130535.008300
Number of Children in Household,WAKISO,0-2 people,346878.289800
Number of Children in Household,WAKISO,3-4 people,606885.369400
Number of Children in Household,WAKISO,5+ people,380620.442200
Number of Children in Household,YUMBE,0-2 people,34010.491000
Number of Children in Household,YUMBE,3-4 people,71502.495800
Number of Children in Household,YUMBE,5+ people,118420.983700
Number of Children in Household,ZOMBO,0-2 people,30082.265360
Number of Children in Household,ZOMBO,3-4 people,66578.886400
Number of Children in Household,ZOMBO,5+ people,59554.779380
Number of Females in Household,ABIM,0-2 people,16434.184520
Number of Females in Household,ABIM,3-4 people,24236.928500
Number of Females in Household,ABIM,5+ people,15569.149230
Number of Females in Household,ADJUMANI,0-2 people,39701.218660
Number of Females in Household,ADJUMANI,3-4 people,60197.772690
Number of Females in Household,ADJUMANI,5+ people,38073.234310
Number of Females in Household,AGAGO,0-2 people,40051.140460
Number of Females in Household,AGAGO,3-4 people,67611.652050
Number of Females in Household,AGAGO,5+ people,40666.012460
Number of Females in Household,ALEBTONG,0-2 people,37895.998590
Number of Females in Household,ALEBTONG,3-4 people,75672.222980
Number of Females in Household,ALEBTONG,5+ people,28733.183200
Number of Females in Household,AMOLATAR,0-2 people,22837.744090
Number of Females in Household,AMOLATAR,3-4 people,38693.482850
Number of Females in Household,AMOLATAR,5+ people,28234.065100
Number of Females in Household,AMUDAT,0-2 people,17197.887880
Number of Females in Household,AMUDAT,3-4 people,25210.090120
Number of Females in Household,AMUDAT,5+ people,12321.871150
Number of Females in Household,AMURIA,0-2 people,38470.776180
Number of Females in Household,AMURIA,3-4 people,72600.874490
Number of Females in Household,AMURIA,5+ people,49365.773330
Number of Females in Household,AMURU,0-2 people,34340.578610
Number of Females in Household,AMURU,3-4 people,59808.389910
Number of Females in Household,AMURU,5+ people,36650.498140
Number of Females in Household,APAC,0-2 people,73574.302000
Number of Females in Household,APAC,3-4 people,100329.935000
Number of Females in Household,APAC,5+ people,52783.009700
Number of Females in Household,ARUA,0-2 people,115564.817900
Number of Females in Household,ARUA,3-4 people,182127.448400
Number of Females in Household,ARUA,5+ people,160685.719000
Number of Females in Household,BUDAKA,0-2 people,35884.512840
Number of Females in Household,BUDAKA,3-4 people,63603.115590
Number of Females in Household,BUDAKA,5+ people,33111.735340
Number of Females in Household,BUDUDA,0-2 people,32824.271480
Number of Females in Household,BUDUDA,3-4 people,60272.348130
Number of Females in Household,BUDUDA,5+ people,19739.794280
Number of Females in Household,BUGIRI,0-2 people,75583.128100
Number of Females in Household,BUGIRI,3-4 people,107726.668300
Number of Females in Household,BUGIRI,5+ people,57204.250800
Number of Females in Household,BUIKWE,0-2 people,95869.792300
Number of Females in Household,BUIKWE,3-4 people,122033.623100
Number of Females in Household,BUIKWE,5+ people,85995.351500
Number of Females in Household,BUKEDEA,0-2 people,26639.269360
Number of Females in Household,BUKEDEA,3-4 people,48411.955840
Number of Females in Household,BUKEDEA,5+ people,42979.019580
Number of Females in Household,BUKOMANSIMBI,0-2 people,39986.727650
Number of Females in Household,BUKOMANSIMBI,3-4 people,47703.998940
Number of Females in Household,BUKOMANSIMBI,5+ people,18279.327420
Number of Females in Household,BULAMBULI,0-2 people,36029.198760
Number of Females in Household,BULAMBULI,3-4 people,39866.138580
Number of Females in Household,BULAMBULI,5+ people,19747.897030
Number of Females in Household,BULIISA,0-2 people,21360.417710
Number of Females in Household,BULIISA,3-4 people,24746.434570
Number of Females in Household,BULIISA,5+ people,18978.885430
Number of Females in Household,BUNDIBUGYO,0-2 people,48086.900130
Number of Females in Household,BUNDIBUGYO,3-4 people,59869.922020
Number of Females in Household,BUNDIBUGYO,5+ people,29730.530580
Number of Females in Household,BUSHENYI,0-2 people,52999.868250
Number of Females in Household,BUSHENYI,3-4 people,54701.991750
Number of Females in Household,BUSHENYI,5+ people,15634.700650
Number of Females in Household,BUSIA,0-2 people,60153.312900
Number of Females in Household,BUSIA,3-4 people,93346.439400
Number of Females in Household,BUSIA,5+ people,53204.690300
Number of Females in Household,BUTALEJA,0-2 people,41657.738070
Number of Females in Household,BUTALEJA,3-4 people,59460.062630
Number of Females in Household,BUTALEJA,5+ people,42698.399520
Number of Females in Household,BUTAMBALA,0-2 people,20563.791280
Number of Females in Household,BUTAMBALA,3-4 people,30462.652580
Number of Females in Household,BUTAMBALA,5+ people,20511.521910
Number of Females in Household,BUVUMA,0-2 people,29159.250140
Number of Females in Household,BUVUMA,3-4 people,23500.479210
Number of Females in Household,BUVUMA,5+ people,11745.579580
Number of Females in Household,BUYENDE,0-2 people,51290.153200
Number of Females in Household,BUYENDE,3-4 people,84973.837300
Number of Females in Household,BUYENDE,5+ people,80372.897000
Number of Females in Household,DOKOLO,0-2 people,34293.106120
Number of Females in Household,DOKOLO,3-4 people,42420.718360
Number of Females in Household,DOKOLO,5+ people,25082.517920
Number of Females in Household,GOMBA,0-2 people,35914.166120
Number of Females in Household,GOMBA,3-4 people,44759.525460
Number of Females in Household,GOMBA,5+ people,25231.404450
Number of Females in Household,GULU,0-2 people,84355.493600
Number of Females in Household,GULU,3-4 people,123776.797800
Number of Females in Household,GULU,5+ people,78421.553500
Number of Females in Household,HOIMA,0-2 people,121927.044300
Number of Females in Household,HOIMA,3-4 people,156863.493800
Number of Females in Household,HOIMA,5+ people,97180.881800
Number of Females in Household,IBANDA,0-2 people,58193.880990
Number of Females in Household,IBANDA,3-4 people,65011.585040
Number of Females in Household,IBANDA,5+ people,18518.513070
Number of Females in Household,IGANGA,0-2 people,111181.563300
Number of Females in Household,IGANGA,3-4 people,131819.504000
Number of Females in Household,IGANGA,5+ people,68769.462900
Number of Females in Household,ISINGIRO,0-2 people,108208.361900
Number of Females in Household,ISINGIRO,3-4 people,127322.732400
Number of Females in Household,ISINGIRO,5+ people,60804.694600
Number of Females in Household,JINJA,0-2 people,94114.534800
Number of Females in Household,JINJA,3-4 people,118009.279500
Number of Females in Household,JINJA,5+ people,64434.106500
Number of Females in Household,KAABONG,0-2 people,29063.522210
Number of Females in Household,KAABONG,3-4 people,48811.094200
Number of Females in Household,KAABONG,5+ people,28533.965950
Number of Females in Household,KABALE,0-2 people,121440.869200
Number of Females in Household,KABALE,3-4 people,112551.006000
Number of Females in Household,KABALE,5+ people,53859.458500
Number of Females in Household,KABAROLE,0-2 people,106628.227000
Number of Females in Household,KABAROLE,3-4 people,137913.894600
Number of Females in Household,KABAROLE,5+ people,65327.113300
Number of Females in Household,KABERAMAIDO,0-2 people,31227.509830
Number of Females in Household,KABERAMAIDO,3-4 people,53405.161070
Number of Females in Household,KABERAMAIDO,5+ people,44519.245340
Number of Females in Household,KALANGALA,0-2 people,20452.482820
Number of Females in Household,KALANGALA,3-4 people,17215.240100
Number of Females in Household,KALANGALA,5+ people,3599.720830
Number of Females in Household,KALIRO,0-2 people,43272.774760
Number of Females in Household,KALIRO,3-4 people,67435.528000
Number of Females in Household,KALIRO,5+ people,31656.678210
Number of Females in Household,KALUNGU,0-2 people,42659.387450
Number of Females in Household,KALUNGU,3-4 people,56461.089060
Number of Females in Household,KALUNGU,5+ people,25459.521680
Number of Females in Household,KAMPALA,0-2 people,514495.838500
Number of Females in Household,KAMPALA,3-4 people,463962.223600
Number of Females in Household,KAMPALA,5+ people,182159.808100
Number of Females in Household,KAMULI,0-2 people,87378.845900
Number of Females in Household,KAMULI,3-4 people,128185.318900
Number of Females in Household,KAMULI,5+ people,91975.980200
Number of Females in Household,KAMWENGE,0-2 people,83242.516200
Number of Females in Household,KAMWENGE,3-4 people,116293.646800
Number of Females in Household,KAMWENGE,5+ people,48500.889800
Number of Females in Household,KANUNGU,0-2 people,62269.100670
Number of Females in Household,KANUNGU,3-4 people,71047.200560
Number of Females in Household,KANUNGU,5+ people,16151.624950
Number of Females in Household,KAPCHORWA,0-2 people,18806.046950
Number of Females in Household,KAPCHORWA,3-4 people,29263.385010
Number of Females in Household,KAPCHORWA,5+ people,15087.318310
Number of Females in Household,KASESE,0-2 people,128281.604200
Number of Females in Household,KASESE,3-4 people,193510.461900
Number of Females in Household,KASESE,5+ people,144404.182600
Number of Females in Household,KATAKWI,0-2 people,22114.293490
Number of Females in Household,KATAKWI,3-4 people,48459.933750
Number of Females in Household,KATAKWI,5+ people,33827.089480
Number of Females in Household,KAYUNGA,0-2 people,68212.877300
Number of Females in Household,KAYUNGA,3-4 people,117024.656100
Number of Females in Household,KAYUNGA,5+ people,69653.225600
Number of Females in Household,KIBAALE,0-2 people,191602.113700
Number of Females in Household,KIBAALE,3-4 people,215645.786100
Number of Females in Household,KIBAALE,5+ people,117989.806100
Number of Females in Household,KIBOGA,0-2 people,36408.832770
Number of Females in Household,KIBOGA,3-4 people,40645.938290
Number of Females in Household,KIBOGA,5+ people,25270.609640
Number of Females in Household,KIBUKU,0-2 people,32446.799140
Number of Females in Household,KIBUKU,3-4 people,50602.461530
Number of Females in Household,KIBUKU,5+ people,39528.579360
Number of Females in Household,KIRUHURA,0-2 people,54176.865400
Number of Females in Household,KIRUHURA,3-4 people,91708.028700
Number of Females in Household,KIRUHURA,5+ people,61759.529500
Number of Females in Household,KIRYANDONGO,0-2 people,47143.124420
Number of Females in Household,KIRYANDONGO,3-4 people,86831.993660
Number of Females in Household,KIRYANDONGO,5+ people,43262.598570
Number of Females in Household,KISORO,0-2 people,71765.157500
Number of Females in Household,KISORO,3-4 people,83679.761000
Number of Females in Household,KISORO,5+ people,23166.753200
Number of Females in Household,KITGUM,0-2 people,35949.254750
Number of Females in Household,KITGUM,3-4 people,58367.495320
Number of Females in Household,KITGUM,5+ people,33929.373730
Number of Females in Household,KOBOKO,0-2 people,23416.065350
Number of Females in Household,KOBOKO,3-4 people,44324.872160
Number of Females in Household,KOBOKO,5+ people,52671.076170
Number of Females in Household,KOLE,0-2 people,48001.469020
Number of Females in Household,KOLE,3-4 people,60448.594870
Number of Females in Household,KOLE,5+ people,31050.232840
Number of Females in Household,KOTIDO,0-2 people,23233.569000
Number of Females in Household,KOTIDO,3-4 people,36057.943190
Number of Females in Household,KOTIDO,5+ people,26936.351320
Number of Females in Household,KUMI,0-2 people,44378.067100
Number of Females in Household,KUMI,3-4 people,75990.818540
